year,experiment,source,rep,date,location,species,frequency,behaviour,inititals,citation_DOI
2020,balcony birdwatching,pilot,5,9/18/2020,York University,Spinus tristis,8,none,EW,https://figshare.com/s/9ee1a3cebe33969b62f9
2020,balcony birdwatching,pilot,5,9/16/2020,Bathurst State Park,Spinus tristis,3,perching,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,full,5,10/13/2020,Cityview pond,Turdus migratorius,6,vocalizing,EW,https://figshare.com/s/b51056871ca557be04bc
2020,balcony birdwatching,pilot,6,9/18/2020,York University,Accipitridae spp,1,flying,EW,https://figshare.com/s/9ee1a3cebe33969b62f9
2020,balcony birdwatching,pilot,6,9/26/2020,High Park,Aix spinosa,5,swimming,AB,https://doi.org/10.6084/m9.figshare.13023131.v1
2020,balcony birdwatching,pilot,6,9/25/2020,"Davos & Pinevalley Pond, Vaughan",Anas platyrhynchos,3,foraging,TA,https://doi.org/10.6084/m9.figshare.13031138.v1
2020,balcony birdwatching,full,6,10/21/2020,Humber Ravine,Anas platyrhynchos,2,inactive,EO,https://doi.org/10.6084/m9.figshare.13125719.v2
2020,balcony birdwatching,pilot,6,9/18/2020,Mackenzie Glen Park,Ardea herodias,1,swimming,AG,https://doi.org/10.6084/m9.figshare.13030985.v1
2020,balcony birdwatching,full,6,10/16/2020,High Park,Branta canadensis,13,inactive,AB,https://doi.org/10.6084/m9.figshare.13126829.v1
2020,balcony birdwatching,pilot,6,9/23/2020,Barrie,Corvus corax,1,flying,AE,https://doi.org/10.6084/m9.figshare.13028252.v3
2020,balcony birdwatching,full,6,10/8/2020,"Woodbridge, ON",Cyanocitta cristata,1,inactive,KB,https://doi.org/10.6084/m9.figshare.13126832.v1
2020,balcony birdwatching,pilot,6,9/23/2020,Bathurst State Park,Icterus galbula,2,none,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,full,6,10/1/2020,Bellchase Lake,Larinae spp,12,flying,NJ,https://figshare.com/s/49330855fbcafeb1ba0c
2020,balcony birdwatching,full,6,10/17/2020,6039 Erin Mills Pkwy,Larus argentatus,9,none,YM,https://doi.org/10.6084/m9.figshare.13125170.v3
2020,balcony birdwatching,full,6,10/9/2020,Mackenzie Glen Park,Larus delawarensis,30,flying,AG,https://doi.org/10.6084/m9.figshare.13125698.v1
2020,balcony birdwatching,full,6,10/14/2020,Bathurst State Park,none,1,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,6,10/20/2020,Coonnie Cres,none,1,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,6,10/20/2020,Bathurst State Park,none,2,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,6,10/17/2020,Barrie,none,3,none,AE,https://doi.org/10.6084/m9.figshare.13125479.v1
2020,balcony birdwatching,full,6,10/14/2020,Coonnie Cres,none,3,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,6,10/24/2020,High Park,none,5,none,AA,https://figshare.com/s/1bd7dc8ba136bc2be626
2020,balcony birdwatching,pilot,6,9/23/2020,Humber ravine,Passer domesticus,2,foraging,EO,https://doi.org/10.6084/m9.figshare.13031042.v1
2020,balcony birdwatching,pilot,6,9/16/2020,Bathurst State Park,Poecile atricapillus,2,posturing,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,pilot,6,9/27/2020,Bathurst State Park,Quiscalus quiscula,1,sitting,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,full,6,10/13/2020,Cityview pond,Riparia riparia,8,perching,EW,https://figshare.com/s/b51056871ca557be04bc
2020,balcony birdwatching,pilot,6,9/18/2020,Bathurst State Park,Spinus tristis,1,perching,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,pilot,6,9/19/2020,Backyard,Turdus migratorius,1,foraging,NJ,https://doi.org/10.6084/m9.figshare.13030703.v1
2020,balcony birdwatching,pilot,7,9/26/2020,High Park,Anas platyrhynchos,9,foraging,AB,https://doi.org/10.6084/m9.figshare.13023131.v1
2020,balcony birdwatching,pilot,7,9/23/2020,Mackenzie Glen Park,Anas platyrhynchos,10,inactive,AG,https://doi.org/10.6084/m9.figshare.13030985.v1
2020,balcony birdwatching,pilot,7,9/18/2020,Bathurst State Park,Colaptes auratus,2,intraspecific interaction,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,pilot,7,9/23/2020,Barrie,Columba livia,1,flying,AE,https://doi.org/10.6084/m9.figshare.13028252.v3
2020,balcony birdwatching,full,7,10/13/2020,Brampton,Corvus brachyrhynchos,2,flying,KB,https://doi.org/10.6084/m9.figshare.13126832.v1
2020,balcony birdwatching,full,7,10/16/2020,High Park,Cygnus olor,1,swimming,AB,https://doi.org/10.6084/m9.figshare.13126829.v1
2020,balcony birdwatching,pilot,7,9/23/2020,Bathurst State Park,Haemorhous purpureus,1,perching,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,pilot,7,9/27/2020,Bathurst State Park,Hylocichla mustelina,3,flying,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,full,7,10/15/2020,6051 Creditview Rd,Larus argentatus,13,none,YM,https://doi.org/10.6084/m9.figshare.13125170.v3
2020,balcony birdwatching,pilot,7,9/25/2020,"Davos & Pinevalley Pond, Vaughan",Larus delawarensis,2,flying,TA,https://doi.org/10.6084/m9.figshare.13031138.v1
2020,balcony birdwatching,full,7,10/9/2020,Mackenzie Glen Park,Larus delawarensis,10,foraging,AG,https://doi.org/10.6084/m9.figshare.13125698.v1
2020,balcony birdwatching,full,7,10/14/2020,Coonnie Cres,none,0,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,7,10/20/2020,Coonnie Cres,none,0,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,7,10/17/2020,Barrie,none,3,none,AE,https://doi.org/10.6084/m9.figshare.13125479.v1
2020,balcony birdwatching,full,7,10/14/2020,Bathurst State Park,none,3,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,7,10/25/2020,High Park,none,3,none,AA,https://figshare.com/s/1bd7dc8ba136bc2be626
2020,balcony birdwatching,full,7,10/20/2020,Bathurst State Park,none,4,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,7,10/1/2020,Bellchase Lake,Passer domesticus,30,flying,NJ,https://figshare.com/s/49330855fbcafeb1ba0c
2020,balcony birdwatching,full,7,10/21/2020,Humber Ravine,Passer domesticus,4,foraging,EO,https://doi.org/10.6084/m9.figshare.13125719.v2
2020,balcony birdwatching,pilot,7,9/16/2020,Bathurst State Park,Passer domesticus,6,foraging,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,pilot,7,9/19/2020,"Gardenbrook Trail, north entrance",Passerina cyanea,2,perching,NJ,https://doi.org/10.6084/m9.figshare.13030703.v1
2020,balcony birdwatching,full,7,10/13/2020,Killian-Lammar Pond,Quiscalus quiscula,2,perching,EW,https://figshare.com/s/b51056871ca557be04bc
2020,balcony birdwatching,pilot,7,9/18/2020,York University,Sitta spp,9,vocalizing,EW,https://figshare.com/s/9ee1a3cebe33969b62f9
2020,balcony birdwatching,pilot,7,9/23/2020,Humber ravine,Zenaida macroura,1,foraging,EO,https://doi.org/10.6084/m9.figshare.13031042.v1
2020,balcony birdwatching,pilot,8,9/26/2020,"Crofters Pond, Vaughan",Anas platyrhynchos,4,inactive,TA,https://doi.org/10.6084/m9.figshare.13031138.v1
2020,balcony birdwatching,pilot,8,9/26/2020,High Park,Anas platyrhynchos,23,swimming,AB,https://doi.org/10.6084/m9.figshare.13023131.v1
2020,balcony birdwatching,pilot,8,9/23/2020,Mackenzie Glen Park,Anas platyrhynchos,24,swimming,AG,https://doi.org/10.6084/m9.figshare.13030985.v1
2020,balcony birdwatching,full,8,10/1/2020,Bellchase Lake,Cardinalis cardinalis,2,foraging,NJ,https://figshare.com/s/49330855fbcafeb1ba0c
2020,balcony birdwatching,pilot,8,9/19/2020,"Gardenbrook Trail, north entrance",Cardinalis cardinalis,2,foraging,NJ,https://doi.org/10.6084/m9.figshare.13030703.v1
2020,balcony birdwatching,pilot,8,9/16/2020,Bathurst State Park,Colaptes auratus,2,posturing,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,full,8,10/13/2020,Brampton,Columba livia,3,flying,KB,https://doi.org/10.6084/m9.figshare.13126832.v1
2020,balcony birdwatching,pilot,8,9/23/2020,Humber ravine,Columba livia,3,flying,EO,https://doi.org/10.6084/m9.figshare.13031042.v1
2020,balcony birdwatching,full,8,10/21/2020,Humber Ravine,Columba livia,2,foraging,EO,https://doi.org/10.6084/m9.figshare.13125719.v2
2020,balcony birdwatching,pilot,8,9/23/2020,Bathurst State Park,Cyanocitta cristata,2,foraging,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,full,8,10/16/2020,High Park,Dryobates pubescens,1,flying,AB,https://doi.org/10.6084/m9.figshare.13126829.v1
2020,balcony birdwatching,full,8,10/13/2020,Killian-Lammar Pond,Euphagus cyanocephalus,4,perching,EW,https://figshare.com/s/b51056871ca557be04bc
2020,balcony birdwatching,full,8,10/16/2020,6051 Creditview Rd,Larus argentatus,15,none,YM,https://doi.org/10.6084/m9.figshare.13125170.v3
2020,balcony birdwatching,full,8,10/20/2020,Bathurst State Park,none,1,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,8,10/14/2020,Coonnie Cres,none,2,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,8,10/14/2020,Bathurst State Park,none,3,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,8,10/28/2020,High Park,none,3,none,AA,https://figshare.com/s/1bd7dc8ba136bc2be626
2020,balcony birdwatching,full,8,10/20/2020,Coonnie Cres,none,4,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,8,10/17/2020,Barrie,none,11,none,AE,https://doi.org/10.6084/m9.figshare.13125479.v1
2020,balcony birdwatching,pilot,8,9/18/2020,York University,Nycticorax nycticorax,1,foraging,EW,https://figshare.com/s/9ee1a3cebe33969b62f9
2020,balcony birdwatching,pilot,8,9/27/2020,Bathurst State Park,Passer domesticus,7,foraging,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,full,8,10/9/2020,Mackenzie Glen Park,Spinus tristis,1,perching,AG,https://doi.org/10.6084/m9.figshare.13125698.v1
2020,balcony birdwatching,pilot,8,9/23/2020,Barrie,Turdus migratorius,3,perching,AE,https://doi.org/10.6084/m9.figshare.13028252.v3
2020,balcony birdwatching,pilot,8,9/18/2020,Bathurst State Park,Zenaida macroura,4,foraging,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,full,9,10/13/2020,Brampton,Anas platyrhynchos,2,foraging,KB,https://doi.org/10.6084/m9.figshare.13126832.v1
2020,balcony birdwatching,pilot,9,9/26/2020,"Crofters Pond, Vaughan",Anas platyrhynchos,2,foraging,TA,https://doi.org/10.6084/m9.figshare.13031138.v1
2020,balcony birdwatching,pilot,9,9/18/2020,Bathurst State Park,Bombycilla cedrorum,1,perching,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,pilot,9,9/23/2020,Mackenzie Glen Park,Branta canadensis,7,swimming,AG,https://doi.org/10.6084/m9.figshare.13030985.v1
2020,balcony birdwatching,pilot,9,9/18/2020,York University,Cardinalis cardinalis,1,flying,EW,https://figshare.com/s/9ee1a3cebe33969b62f9
2020,balcony birdwatching,pilot,9,9/23/2020,Humber ravine,Columba livia,4,inactive,EO,https://doi.org/10.6084/m9.figshare.13031042.v1
2020,balcony birdwatching,full,9,10/16/2020,High Park,Dryobates pubescens,2,foraging,AB,https://doi.org/10.6084/m9.figshare.13126829.v1
2020,balcony birdwatching,full,9,10/1/2020,Bellchase Lake,Larinae spp,17,foraging,NJ,https://figshare.com/s/49330855fbcafeb1ba0c
2020,balcony birdwatching,full,9,10/17/2020,6051 Creditview Rd,Larus argentatus,9,none,YM,https://doi.org/10.6084/m9.figshare.13125170.v3
2020,balcony birdwatching,pilot,9,9/26/2020,High Park,Melospiza georgiana,4,perching,AB,https://doi.org/10.6084/m9.figshare.13023131.v1
2020,balcony birdwatching,full,9,10/18/2020,Barrie,none,0,none,AE,https://doi.org/10.6084/m9.figshare.13125479.v1
2020,balcony birdwatching,full,9,10/20/2020,Bathurst State Park,none,0,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,9,10/14/2020,Coonnie Cres,none,0,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,9,10/30/2020,High Park,none,1,none,AA,https://figshare.com/s/1bd7dc8ba136bc2be626
2020,balcony birdwatching,full,9,10/20/2020,Coonnie Cres,none,4,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,full,9,10/14/2020,Bathurst State Park,none,7,none,SR,https://doi.org/10.6084/m9.figshare.13126349.v1
2020,balcony birdwatching,pilot,9,9/18/2020,Bathurst State Park,Passer domesticus,12,flying,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,pilot,9,9/23/2020,Barrie,Picoides pubescens,1,perching,AE,https://doi.org/10.6084/m9.figshare.13028252.v3
2020,balcony birdwatching,pilot,9,9/21/2020,"Gardenbrook Trail, north entrance",Spinus tristis,1,perching,NJ,https://doi.org/10.6084/m9.figshare.13030703.v1
2020,balcony birdwatching,full,9,10/21/2020,Humber Ravine,Sturnus vulgaris,3,flying,EO,https://doi.org/10.6084/m9.figshare.13125719.v2
2020,balcony birdwatching,full,9,10/13/2020,Killian-Lammar Pond,Thryothorus ludovicianus,8,intraspecific interaction,EW,https://figshare.com/s/b51056871ca557be04bc
2020,balcony birdwatching,full,9,10/9/2020,Mackenzie Glen Park,Turdus migratorius,2,foraging,AG,https://doi.org/10.6084/m9.figshare.13125698.v1
2020,balcony birdwatching,pilot,9,9/23/2020,Bathurst State Park,Turdus migratorius,1,perching,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,pilot,9,9/27/2020,Bathurst State Park,Zenaida macroura,1,perching,SR,https://doi.org/10.6084/m9.figshare.13030895.v1
2020,balcony birdwatching,pilot,10,9/26/2020,High Park,Agelaius phoeniceus,2,perching,AB,https://doi.org/10.6084/m9.figshare.13023131.v1
2020,balcony birdwatching,pilot,10,9/23/2020,Humber ravine,Anas platyrhynchos,5,foraging,EO,https://doi.org/10.6084/m9.figshare.13031042.v1
2020,balcony birdwatching,full,10,10/9/2020,Mackenzie Glen Park,Anas platyrhynchos,9,inactive,AG,https://doi.org/10.6084/m9.figshare.13125698.v1
2020,balcony birdwatching,full,10,10/1/2020,Bellchase Lake,Anas platyrhynchos,7,swimming,NJ,https://figshare.com/s/49330855fbcafeb1ba0c
2020,balcony birdwatching,pilot,10,9/18/2020,York University,Branta canadensis,5,interspecific interaction,EW,https://figshare.com/s/9ee1a3cebe33969b62f9
2020,balcony birdwatching,pilot,10,9/23/2020,Barrie,Cardinalis cardinalis,1,perching,AE,https://doi.org/10.6084/m9.figshare.13028252.v3
2020,balcony birdwatching,full,10,10/13/2020,Killian-Lammar Pond,Corvus brachyrhynchos,2,flying,EW,https://figshare.com/s/b51056871ca557be04bc
2020,balcony birdwatching,pilot,10,9/26/2020,"Crofters Pond, Vaughan",Cyanocitta cristata,2,perching,TA,https://doi.org/10.6084/m9.figshare.13031138.v1
2020,balcony birdwatching,full,10,10/15/2020,800 Bancroft Dr,Larus argentatus,2,none,YM,https://doi.org/10.6084/m9.figshare.13125170.v3
2020,balcony birdwatching,full,10,10/21/2020,Humber Ravine,Larus delawarensis,1,flying,EO,https://doi.org/10.6084/m9.figshare.13125719.v2
2020,balcony birdwatching,pilot,10,9/23/2020,Mackenzie Glen Park,Larus delawarensis,2,flying,AG,https://doi.org/10.6084/m9.figshare.13030985.v1
2020,balcony birdwatching,full,10,10/18/2020,Barrie,none,0,none,AE,https://doi.org/10.6084/m9.figshare.13125479.v1
2020,balcony birdwatching,full,10,10/30/2020,High Park,none,3,none,AA,https://figshare.com/s/1bd7dc8ba136bc2be626
2020,balcony birdwatching,pilot,10,9/23/2020,"Gardenbrook Trail, Castleoaks Lake",Passer domesticus,2,flying,NJ,https://doi.org/10.6084/m9.figshare.13030703.v1
2020,balcony birdwatching,full,10,10/16/2020,High Park,Poecile atricapillus,1,foraging,AB,https://doi.org/10.6084/m9.figshare.13126829.v1
2020,balcony birdwatching,full,10,10/13/2020,Brampton,Poecile atricapillus,2,perching,KB,https://doi.org/10.6084/m9.figshare.13126832.v1
2020,balcony birdwatching,full,11,10/13/2020,Killian-Lammar Pond,Agelaius phoeniceus,25,intraspecific interaction,EW,https://figshare.com/s/b51056871ca557be04bc
2020,balcony birdwatching,pilot,11,9/26/2020,High Park,Aix spinosa,2,foraging,AB,https://doi.org/10.6084/m9.figshare.13023131.v1
2020,balcony birdwatching,pilot,11,9/23/2020,Humber ravine,Anas platyrhynchos,4,inactive,EO,https://doi.org/10.6084/m9.figshare.13031042.v1
2020,balcony birdwatching,pilot,11,9/18/2020,York University,Anas platyrhynchos,2,swimming,EW,https://figshare.com/s/9ee1a3cebe33969b62f9
2020,balcony birdwatching,full,11,10/9/2020,Mackenzie Glen Park,Anas platyrhynchos,24,swimming,AG,https://doi.org/10.6084/m9.figshare.13125698.v1
2020,balcony birdwatching,full,11,10/1/2020,Bellchase Lake,Branta canadensis,23,swimming,NJ,https://figshare.com/s/49330855fbcafeb1ba0c
2020,balcony birdwatching,pilot,11,9/23/2020,"Gardenbrook Trail, Castleoaks Lake",Branta canadensis,23,swimming,NJ,https://doi.org/10.6084/m9.figshare.13030703.v1
2020,balcony birdwatching,pilot,11,9/28/2020,Dufferin Grove Park,Columba livia,25,foraging,AE,https://doi.org/10.6084/m9.figshare.13028252.v3
2020,balcony birdwatching,pilot,11,9/24/2020,North Maple Park,Corvus corax,2,perching,AG,https://doi.org/10.6084/m9.figshare.13030985.v1
2020,balcony birdwatching,pilot,11,9/26/2020,"Crofters Pond, Vaughan",Cyanocitta cristata,1,vocalizing,TA,https://doi.org/10.6084/m9.figshare.13031138.v1
2020,balcony birdwatching,full,11,10/16/2020,800 Bancroft Dr,Larus argentatus,1,none,YM,https://doi.org/10.6084/m9.figshare.13125170.v3
2020,balcony birdwatching,full,11,10/21/2020,Humber Ravine,Larus delawarensis,3,flying,EO,https://doi.org/10.6084/m9.figshare.13125719.v2
2020,balcony birdwatching,full,11,10/18/2020,Barrie,none,1,none,AE,https://doi.org/10.6084/m9.figshare.13125479.v1
2020,balcony birdwatching,full,11,11/1/2020,High Park,none,3,none,AA,https://figshare.com/s/1bd7dc8ba136bc2be626
2020,balcony birdwatching,full,11,10/16/2020,High Park,Troglodytes hiemalis,4,flying,AB,https://doi.org/10.6084/m9.figshare.13126829.v1
2020,balcony birdwatching,full,12,10/13/2020,Killian-Lammar Pond,Agelaius phoeniceus,4,foraging,EW,https://figshare.com/s/b51056871ca557be04bc
2020,balcony birdwatching,pilot,12,9/23/2020,Humber ravine,Anas platyrhynchos,1,swimming,EO,https://doi.org/10.6084/m9.figshare.13031042.v1
2020,balcony birdwatching,full,12,10/9/2020,Mackenzie Glen Park,Branta canadensis,13,swimming,AG,https://doi.org/10.6084/m9.figshare.13125698.v1
2020,balcony birdwatching,full,12,10/21/2020,Humber Ravine,Columba livia,1,flying,EO,https://doi.org/10.6084/m9.figshare.13125719.v2
2020,balcony birdwatching,pilot,12,9/28/2020,Dufferin Grove Park,Columba livia,11,flying,AE,https://doi.org/10.6084/m9.figshare.13028252.v3
2020,balcony birdwatching,pilot,12,9/26/2020,High Park,Corvus spp,1,perching,AB,https://doi.org/10.6084/m9.figshare.13023131.v1
2020,balcony birdwatching,pilot,12,9/18/2020,York University,Cyanocitta cristata,5,perching,EW,https://figshare.com/s/9ee1a3cebe33969b62f9
2020,balcony birdwatching,pilot,12,9/23/2020,"Gardenbrook Trail, Castleoaks Lake",Larinae spp,12,flying,NJ,https://doi.org/10.6084/m9.figshare.13030703.v1
2020,balcony birdwatching,full,12,10/17/2020,800 Bancroft Dr,Larus argentatus,3,none,YM,https://doi.org/10.6084/m9.figshare.13125170.v3
2020,balcony birdwatching,pilot,12,9/24/2020,North Maple Park,Larus delawarensis,8,flying,AG,https://doi.org/10.6084/m9.figshare.13030985.v1
2020,balcony birdwatching,full,12,11/2/2020,High Park,none,3,none,AA,https://figshare.com/s/1bd7dc8ba136bc2be626
2020,balcony birdwatching,full,12,10/18/2020,Barrie,none,4,none,AE,https://doi.org/10.6084/m9.figshare.13125479.v1
2020,balcony birdwatching,full,12,10/16/2020,High Park,Passer domesticus,3,foraging,AB,https://doi.org/10.6084/m9.figshare.13126829.v1
2020,balcony birdwatching,full,12,10/1/2020,Castleoaks Lake,Passerina cyanea,2,perching,NJ,https://figshare.com/s/49330855fbcafeb1ba0c
2020,balcony birdwatching,pilot,12,9/27/2020,"William Granger Greenway Trail, Vaughan",Poecile atricapillus,2,flying,TA,https://doi.org/10.6084/m9.figshare.13031138.v1
2020,balcony birdwatching,pilot,13,9/24/2020,North Maple Park,Anas platyrhynchos,6,flying,AG,https://doi.org/10.6084/m9.figshare.13030985.v1
2020,balcony birdwatching,pilot,13,9/25/2020,"Gardenbrook Trail, Bellchase Lake",Anatidae spp,1,swimming,NJ,https://doi.org/10.6084/m9.figshare.13030703.v1
2020,balcony birdwatching,pilot,13,9/23/2020,Humber ravine,Ardea herodias,1,foraging,EO,https://doi.org/10.6084/m9.figshare.13031042.v1
2020,balcony birdwatching,full,13,10/9/2020,Mackenzie Glen Park,Ardea herodias,1,swimming,AG,https://doi.org/10.6084/m9.figshare.13125698.v1
2020,balcony birdwatching,pilot,13,9/28/2020,Dufferin Grove Park,Columba livia,10,intraspecific interaction,AE,https://doi.org/10.6084/m9.figshare.13028252.v3
2020,balcony birdwatching,pilot,13,9/27/2020,"William Granger Greenway Trail, Vaughan",Cyanocitta cristata,2,perching,TA,https://doi.org/10.6084/m9.figshare.13031138.v1
2020,balcony birdwatching,full,13,10/1/2020,Castleoaks Lake,Larinae spp,17,foraging,NJ,https://figshare.com/s/49330855fbcafeb1ba0c
2020,balcony birdwatching,full,13,10/15/2020,6039 Erin Mills Pkwy,Larus argentatus,4,none,YM,https://doi.org/10.6084/m9.figshare.13125170.v3
2020,balcony birdwatching,full,13,10/19/2020,Barrie,none,0,none,AE,https://doi.org/10.6084/m9.figshare.13125479.v1
2020,balcony birdwatching,full,13,11/3/2020,High Park,none,3,none,AA,https://figshare.com/s/1bd7dc8ba136bc2be626
2020,balcony birdwatching,full,13,10/16/2020,High Park,Passer domesticus,1,flying,AB,https://doi.org/10.6084/m9.figshare.13126829.v1
2020,balcony birdwatching,full,13,10/13/2020,Killian-Lammar Pond,Poecile atricapillus,3,perching,EW,https://figshare.com/s/b51056871ca557be04bc
2020,balcony birdwatching,full,13,10/21/2020,Humber Ravine,Sturnus vulgaris,1,flying,EO,https://doi.org/10.6084/m9.figshare.13125719.v2
2020,balcony birdwatching,pilot,13,9/18/2020,York University,Turdus migratorius,2,perching,EW,https://figshare.com/s/9ee1a3cebe33969b62f9
2020,balcony birdwatching,full,14,10/21/2020,Humber Ravine,Ardea herodias,1,inactive,EO,https://doi.org/10.6084/m9.figshare.13125719.v2
2020,balcony birdwatching,pilot,14,9/25/2020,"Gardenbrook Trail, Bellchase Lake",Branta canadensis,7,swimming,NJ,https://doi.org/10.6084/m9.figshare.13030703.v1
2020,balcony birdwatching,pilot,14,9/28/2020,Dufferin Grove Park,Columba livia,2,perching,AE,https://doi.org/10.6084/m9.figshare.13028252.v3
2020,balcony birdwatching,full,14,10/4/2020,Bellchase Lake,Larinae spp,9,perching,NJ,https://figshare.com/s/49330855fbcafeb1ba0c
2020,balcony birdwatching,full,14,10/16/2020,6039 Erin Mills Pkwy,Larus argentatus,2,none,YM,https://doi.org/10.6084/m9.figshare.13125170.v3
2020,balcony birdwatching,pilot,14,9/23/2020,Humber ravine,Larus delawarensis,3,flying,EO,https://doi.org/10.6084/m9.figshare.13031042.v1
2020,balcony birdwatching,full,14,10/9/2020,Mackenzie Glen Park,Larus delawarensis,6,swimming,AG,https://doi.org/10.6084/m9.figshare.13125698.v1
2020,balcony birdwatching,full,14,10/19/2020,Barrie,none,0,none,AE,https://doi.org/10.6084/m9.figshare.13125479.v1
2020,balcony birdwatching,full,14,11/4/2020,High Park,none,10,none,AA,https://figshare.com/s/1bd7dc8ba136bc2be626
2020,balcony birdwatching,full,14,10/16/2020,High Park,Passer domesticus,1,perching,AB,https://doi.org/10.6084/m9.figshare.13126829.v1
2020,balcony birdwatching,pilot,14,9/24/2020,North Maple Park,Poecile atricapillus,3,perching,AG,https://doi.org/10.6084/m9.figshare.13030985.v1
2020,balcony birdwatching,pilot,14,9/18/2020,York University,Riparia riparia,1,foraging,EW,https://figshare.com/s/9ee1a3cebe33969b62f9
2020,balcony birdwatching,full,14,10/13/2020,Killian-Lammar Pond,Spinus tristis,6,perching,EW,https://figshare.com/s/b51056871ca557be04bc
2020,balcony birdwatching,pilot,14,9/27/2020,"William Granger Greenway Trail, Vaughan",Sturnus vulgaris,5,inactive,TA,https://doi.org/10.6084/m9.figshare.13031138.v1
2020,balcony birdwatching,full,15,10/21/2020,Humber Ravine,Agelaius phoeniceus,2,vocalizing,EO,https://doi.org/10.6084/m9.figshare.13125719.v2
2020,balcony birdwatching,pilot,15,9/25/2020,"Gardenbrook Trail, Bellchase Lake",Ardea herodias,1,inactive,NJ,https://doi.org/10.6084/m9.figshare.13030703.v1
2020,balcony birdwatching,full,15,10/4/2020,Bellchase Lake,Branta canadensis,21,swimming,NJ,https://figshare.com/s/49330855fbcafeb1ba0c
2020,balcony birdwatching,pilot,15,9/28/2020,Dufferin Grove Park,Columba livia,2,inactive,AE,https://doi.org/10.6084/m9.figshare.13028252.v3
2020,balcony birdwatching,full,15,10/17/2020,6039 Erin Mills Pkwy,Larus argentatus,3,none,YM,https://doi.org/10.6084/m9.figshare.13125170.v3
2020,balcony birdwatching,pilot,15,9/27/2020,"William Granger Greenway Trail, Vaughan",Larus delawarensis,2,flying,TA,https://doi.org/10.6084/m9.figshare.13031138.v1
2020,balcony birdwatching,full,15,10/9/2020,Mackenzie Glen Park,Larus delawarensis,30,flying,AG,https://doi.org/10.6084/m9.figshare.13125698.v1
